SampleTime,Process Mode,Oxygen Consumption -Top,Furnace Power,CombustionChamber Pressure,Suction Damper Position feedback,FDC inlet Temprature,FDC Outlet Temp,FDC Outlet Temp - Upperside,DP across FDC,FDC Outlet Pressure,Pressure at Gas Mixter inlet,Temp at BagHouse Inlet - UpperSide,Temp at BagHouse Inlet - LowerSide,Pressure at BagHouse Inlet,DP Across baghouse - UpperSide,DP Across baghouse - LowerSide,Pressure ID Fan Inlet,Canopy Damper Position,,,ID Fan1 Speed,ID Fan1 Current,ID Fan2 Speed,ID Fan2 Current
09.10.2024_16.07.37,0,0,0,-5.718315,31.75636,172.6707,89.8,90.50001,72.27647,-91.8837,-99.6817,57.9,60.1,-199.5877,14.91753,17.79803,-364.6195,79.75079,50.1,58.8,946.2,230.2795,945.4032
09.10.2024_16.12.40,0,0,0,-9.414787,55.42535,147.6852,86.2,86.2,85.22858,-100.3255,-105.9028,57.1,58.3,-217.7083,13.30006,16.03877,-370.4427,67.14663,45.3,59.1,946.2,229.9985,945.4032
09.10.2024_16.17.45,128,0,0,-10.05859,45.55483,133.6408,85.1,84.3,88.2704,-109.1797,-116.5075,59.9,59.6,-217.9904,15.18663,18.29427,-385.4528,64.99422,44.4,60.7,946.2,227.1885,945.4032
09.10.2024_16.22.49,128,125.0231,0,-12.43128,53.88455,129.6224,84.8,84.3,89.55078,-110.026,-120.4427,62,60.7,-218.1641,15.56279,18.48524,-388.9612,64.99819,46.4,62.1,946.2,220.7255,945.4032
09.10.2024_16.27.53,128,1190.593,0,-9.852432,43.7283,249.8553,118.9,116.9,103.389,-117.8602,-126.0127,69.7,65.1,-219.6615,15.98524,18.99595,-397.0269,64.99819,47.7,68.1,946.2,226.6265,945.4032
09.10.2024_16.32.57,32,2250.288,0,-13.70081,59.1833,285.5035,132.3,131,103.3818,-123.8064,-128.5301,70.8,69.1,-224.8915,16.39323,19.29253,-402.3076,60.07668,45.3,72.5,946.2,226.5562,945.4032
09.10.2024_16.38.00,32,3312.938,0,-12.65914,67.12963,314.3084,138.8,140.4,103.3818,-121.8967,-125.5498,75.10001,75.3,-222.743,15.9838,19.11748,-400.0289,60.07668,46.7,80.7,946.2,222.271,945.4032
09.10.2024_16.43.04,32,4378.511,0,-13.25593,73.79195,398.3362,163.6,164.6,103.3818,-123.5026,-127.3871,80.4,81.1,-221.5495,16.7419,19.76273,-406.0692,60.07668,45,86.3,946.2,222.4818,945.4032
09.10.2024_16.48.09,32,5442.803,0,-13.62847,77.64757,458.1742,186.6,188.1,103.3818,-117.7951,-122.3524,85.8,85.9,-216.3846,17.00231,19.98119,-403.0671,60.07668,45.2,90.3,946.2,220.9362,945.4032
09.10.2024_16.53.14,64,6480.915,0,-9.707756,55.60257,488.6104,189,190.5,99.5732,-97.26563,-101.765,83.8,86,-195.5946,16.84751,19.97975,-382.053,65.03002,44.7,85.2,946.2,222.4115,945.4032
